id_venda,id_pedido,cpf_cliente,data_venda,data_entrega,produto_id,produto_nome,categoria_produto,quantidade,valor_unitario,desconto,valor_total,custo,canal_venda,status_venda,forma_pagamento,parcelas,vendedor_id,loja_id
603,PED-20250815-000603,41039768458,2025-08-15T04:27:57.682864,2025-08-19T04:27:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,788.08,0.0,788.08,513.52,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND006,
604,PED-20250430-000604,80832357170,2025-04-30T12:41:57.682864,2025-05-09T12:41:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1691.64,84.58,1607.06,669.98,LOJA_FISICA,CONCLUIDA,PIX,1,VND037,LOJA10
605,PED-20260307-000605,92241549304,2026-03-07T13:04:57.682864,2026-03-12T13:04:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4806.72,0.0,4806.72,3434.47,ECOMMERCE,CONCLUIDA,BOLETO,1,VND043,
606,PED-20250505-000606,64324992835,2025-05-05T11:12:57.682864,2025-05-12T11:12:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,297.86,14.89,282.97,127.11,APP_MOBILE,CONCLUIDA,BOLETO,1,VND045,
607,PED-20260122-000607,90721358306,2026-01-22T13:50:57.682864,2026-02-01T13:50:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,412.84,0.0,412.84,224.16,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND002,
608,PED-20250716-000608,61463985860,2025-07-16T02:17:57.682864,2025-07-22T02:17:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4452.42,0.0,4452.42,3120.95,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND015,
609,PED-20260226-000609,67834916920,2026-02-26T13:01:57.682864,2026-03-04T13:01:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1484.73,0.0,1484.73,695.5,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,3,VND045,
610,PED-20251125-000610,31514361965,2025-11-25T14:59:57.682864,2025-12-03T14:59:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,469.4,0.0,469.4,314.06,ECOMMERCE,CONCLUIDA,PIX,1,VND013,
611,PED-20250603-000611,32715874855,2025-06-03T11:29:57.682864,2025-06-12T11:29:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,98.84,0.0,98.84,73.43,ECOMMERCE,CONCLUIDA,BOLETO,1,VND045,
612,PED-20250414-000612,65698611157,2025-04-14T01:41:57.682864,2025-04-17T01:41:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,2069.03,0.0,2069.03,1378.17,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,12,VND005,
613,PED-20250623-000613,63724858426,2025-06-23T01:04:57.682864,2025-06-27T01:04:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,93.41,0.0,93.41,56.79,LOJA_FISICA,DEVOLVIDA,CARTAO_CREDITO,1,VND046,LOJA04
614,PED-20250424-000614,42838346377,2025-04-24T05:05:57.682864,2025-05-02T05:05:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,3,457.51,0.0,1372.53,740.8,APP_MOBILE,CONCLUIDA,PIX,1,VND032,
615,PED-20250430-000615,40357903382,2025-04-30T15:23:57.682864,,BELE-001,Perfume Natura Essencial,Beleza,1,144.03,14.4,129.63,92.75,TELEVENDAS,CANCELADA,BOLETO,1,VND021,
616,PED-20260408-000616,05778359047,2026-04-08T01:08:57.682864,2026-04-14T01:08:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,2,96.13,0.0,192.26,128.45,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND050,LOJA02
617,PED-20251227-000617,61583298517,2025-12-27T03:53:57.682864,,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,3791.91,189.6,3602.31,1707.67,ECOMMERCE,CANCELADA,CARTAO_CREDITO,6,VND026,
618,PED-20250529-000618,23599171882,2025-05-29T13:54:57.682864,2025-06-08T13:54:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,2,427.07,0.0,854.14,547.24,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,6,VND001,
619,PED-20250727-000619,85901775210,2025-07-27T12:38:57.682864,2025-07-31T12:38:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,3474.52,0.0,3474.52,1863.26,ECOMMERCE,CONCLUIDA,BOLETO,1,VND022,
620,PED-20251128-000620,44034403128,2025-11-28T00:59:57.682864,2025-12-08T00:59:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,125.57,0.0,125.57,92.4,ECOMMERCE,CONCLUIDA,BOLETO,1,VND016,
621,PED-20250824-000621,79862588705,2025-08-24T07:44:57.682864,2025-08-31T07:44:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,140.33,0.0,140.33,64.26,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND007,
622,PED-20250426-000622,04178441159,2025-04-26T04:13:57.682864,,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,7447.95,1117.19,6330.76,4564.84,ECOMMERCE,CANCELADA,BOLETO,1,VND029,
623,PED-20250615-000623,73968443047,2025-06-15T10:54:57.682864,2025-06-22T10:54:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,5370.91,0.0,5370.91,2420.19,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,3,VND001,
624,PED-20250806-000624,90480458863,2025-08-06T14:36:57.682864,2025-08-14T14:36:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,52.15,7.82,44.33,22.27,APP_MOBILE,CONCLUIDA,PIX,1,VND040,
625,PED-20250422-000625,32715874855,2025-04-22T15:35:57.682864,2025-04-28T15:35:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,563.44,0.0,563.44,334.87,ECOMMERCE,CONCLUIDA,BOLETO,1,VND021,
626,PED-20250716-000626,16148393018,2025-07-16T11:17:57.682864,2025-07-24T11:17:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1881.61,0.0,1881.61,1175.96,ECOMMERCE,CONCLUIDA,PIX,1,VND022,
627,PED-20250629-000627,18291916837,2025-06-29T01:59:57.682864,,VEST-002,Vestido Social Feminino,Vestuário,1,302.11,0.0,302.11,187.33,ECOMMERCE,CANCELADA,CARTAO_CREDITO,1,VND029,
628,PED-20250417-000628,24530593606,2025-04-17T15:32:57.682864,2025-04-26T15:32:57.682864,VEST-001,Camiseta Polo Masculina,Vestuário,1,203.28,0.0,203.28,143.93,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND045,
629,PED-20250418-000629,65911695715,2025-04-18T13:25:57.682864,2025-04-28T13:25:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,6121.2,0.0,6121.2,3536.61,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,3,VND008,
630,PED-20250416-000630,67834916920,2025-04-16T10:24:57.682864,2025-04-21T10:24:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1773.94,0.0,1773.94,1144.63,LOJA_FISICA,CONCLUIDA,PIX,1,VND037,LOJA18
631,PED-20250716-000631,05778359047,2025-07-16T07:25:57.682864,2025-07-24T07:25:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,116.38,0.0,116.38,77.87,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND006,
632,PED-20250630-000632,16148393018,2025-06-30T10:45:57.682864,2025-07-09T10:45:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,515.52,0.0,515.52,364.33,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND019,LOJA16
633,PED-20250628-000633,61463985860,2025-06-28T06:13:57.682864,2025-07-07T06:13:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,350.84,17.54,333.3,198.39,ECOMMERCE,DEVOLVIDA,PIX,1,VND006,
634,PED-20250703-000634,21367817234,2025-07-03T07:50:57.682864,2025-07-06T07:50:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,647.36,0.0,647.36,282.18,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,12,VND008,LOJA16
635,PED-20250526-000635,99663934808,2025-05-26T05:54:57.682864,2025-06-03T05:54:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,6001.7,0.0,6001.7,2542.13,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,2,VND044,
636,PED-20250424-000636,54577170035,2025-04-24T14:10:57.682864,2025-05-03T14:10:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,531.89,0.0,531.89,390.09,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,6,VND040,
637,PED-20250527-000637,25028456615,2025-05-27T01:10:57.682864,2025-05-30T01:10:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,2,4093.52,0.0,8187.04,4079.18,LOJA_FISICA,CONCLUIDA,PIX,1,VND008,LOJA13
638,PED-20260224-000638,45049569427,2026-02-24T06:20:57.682864,2026-03-02T06:20:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,733.79,0.0,733.79,416.25,TELEVENDAS,CONCLUIDA,CARTAO_CREDITO,6,VND024,
639,PED-20250809-000639,16919546248,2025-08-09T06:12:57.682864,2025-08-16T06:12:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1851.35,0.0,1851.35,1280.28,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND046,LOJA19
640,PED-20251020-000640,79862588705,2025-10-20T08:35:57.682864,2025-10-30T08:35:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,181.49,0.0,181.49,80.65,ECOMMERCE,CONCLUIDA,PIX,1,VND003,
641,PED-20250529-000641,77008267142,2025-05-29T06:03:57.682864,2025-06-05T06:03:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1918.64,0.0,1918.64,959.51,TELEVENDAS,CONCLUIDA,CARTAO_DEBITO,1,VND047,
642,PED-20250617-000642,05254000600,2025-06-17T01:33:57.682864,2025-06-23T01:33:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,670.29,0.0,670.29,297.72,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,2,VND008,
643,PED-20260228-000643,51238477909,2026-02-28T04:37:57.682864,2026-03-09T04:37:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,41.88,0.0,41.88,27.71,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND046,
644,PED-20250529-000644,85122536651,2025-05-29T02:00:57.682864,2025-06-04T02:00:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,461.01,0.0,461.01,262.16,TELEVENDAS,CONCLUIDA,CARTAO_CREDITO,1,VND049,
645,PED-20250925-000645,82425154922,2025-09-25T05:33:57.682864,2025-10-03T05:33:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,652.36,130.47,521.89,335.9,ECOMMERCE,CONCLUIDA,PIX,1,VND013,
646,PED-20250802-000646,40493641742,2025-08-02T08:07:57.682864,2025-08-05T08:07:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,2,863.29,0.0,1726.58,828.77,ECOMMERCE,CONCLUIDA,PIX,1,VND002,
647,PED-20250901-000647,52928418113,2025-09-01T13:34:57.682864,2025-09-10T13:34:57.682864,LIVR-001,Livro - O Poder do Hábito,Livros,1,36.26,5.44,30.82,12.82,APP_MOBILE,CONCLUIDA,BOLETO,1,VND048,
648,PED-20250809-000648,09601751726,2025-08-09T04:29:57.682864,2025-08-18T04:29:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1791.16,0.0,1791.16,936.95,ECOMMERCE,CONCLUIDA,PIX,1,VND016,
649,PED-20250624-000649,54568602955,2025-06-24T04:36:57.682864,2025-06-28T04:36:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,6534.97,0.0,6534.97,3402.1,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND003,LOJA03
650,PED-20250613-000650,81480459500,2025-06-13T08:02:57.682864,2025-06-23T08:02:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,178.67,0.0,178.67,133.1,ECOMMERCE,CONCLUIDA,BOLETO,1,VND031,
651,PED-20250417-000651,51238477909,2025-04-17T01:40:57.682864,2025-04-26T01:40:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,193.25,0.0,193.25,104.16,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND027,LOJA07
652,PED-20250527-000652,92623542821,2025-05-27T14:33:57.682864,2025-06-04T14:33:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,6552.87,982.93,5569.94,2726.82,ECOMMERCE,CONCLUIDA,PIX,1,VND001,
653,PED-20251130-000653,41039768458,2025-11-30T09:33:57.682864,2025-12-03T09:33:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,3223.81,322.38,2901.43,1456.54,LOJA_FISICA,CONCLUIDA,PIX,1,VND046,LOJA06
654,PED-20250417-000654,61583298517,2025-04-17T09:13:57.682864,,VEST-002,Vestido Social Feminino,Vestuário,1,415.59,0.0,415.59,247.58,ECOMMERCE,PENDENTE,CARTAO_CREDITO,1,VND045,
655,PED-20250923-000655,50006890032,2025-09-23T09:34:57.682864,2025-10-02T09:34:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,194.26,0.0,194.26,106.81,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND026,
656,PED-20250723-000656,74610487160,2025-07-23T09:33:57.682864,,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,4953.7,0.0,4953.7,2938.69,ECOMMERCE,CANCELADA,PIX,1,VND038,
657,PED-20250616-000657,22091782157,2025-06-16T13:36:57.682864,,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,5492.41,0.0,5492.41,2528.45,ECOMMERCE,CANCELADA,CARTAO_CREDITO,2,VND030,
658,PED-20250801-000658,05254000600,2025-08-01T07:24:57.682864,2025-08-10T07:24:57.682864,CASA-002,Aspirador Robô iRobot,Casa,2,2369.46,0.0,4738.92,3054.03,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND045,
659,PED-20251208-000659,29407901831,2025-12-08T03:21:57.682864,2025-12-12T03:21:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,650.28,0.0,650.28,296.29,APP_MOBILE,CONCLUIDA,BOLETO,1,VND040,
660,PED-20250620-000660,81480459500,2025-06-20T08:16:57.682864,2025-06-27T08:16:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,4776.48,955.3,3821.18,2385.53,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND013,LOJA17
661,PED-20250720-000661,71534514805,2025-07-20T08:16:57.682864,2025-07-23T08:16:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,769.75,0.0,769.75,565.24,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,12,VND009,LOJA04
662,PED-20250418-000662,79199563231,2025-04-18T04:12:57.682864,2025-04-28T04:12:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4680.08,0.0,4680.08,2500.31,APP_MOBILE,CONCLUIDA,BOLETO,1,VND007,
663,PED-20250705-000663,81480459500,2025-07-05T02:33:57.682864,2025-07-12T02:33:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1615.65,0.0,1615.65,650.71,LOJA_FISICA,CONCLUIDA,PIX,1,VND048,LOJA08
664,PED-20260223-000664,92241549304,2026-02-23T07:57:57.682864,2026-03-04T07:57:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1926.48,0.0,1926.48,863.14,LOJA_FISICA,CONCLUIDA,PIX,1,VND030,LOJA09
665,PED-20251001-000665,54812693250,2025-10-01T03:17:57.682864,2025-10-05T03:17:57.682864,ELET-002,Notebook Dell Inspiron 15,Eletrônicos,1,4994.78,0.0,4994.78,2645.42,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,2,VND035,LOJA08
666,PED-20250906-000666,67597252200,2025-09-06T10:06:57.682864,2025-09-16T10:06:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,320.89,0.0,320.89,197.72,ECOMMERCE,CONCLUIDA,PIX,1,VND033,
667,PED-20250626-000667,96815399907,2025-06-26T03:39:57.682864,2025-07-06T03:39:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,2520.72,126.04,2394.68,1143.14,LOJA_FISICA,CONCLUIDA,PIX,1,VND013,LOJA04
668,PED-20250529-000668,68248770508,2025-05-29T04:38:57.682864,2025-06-07T04:38:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,534.28,0.0,534.28,287.06,ECOMMERCE,CONCLUIDA,BOLETO,1,VND041,
669,PED-20250424-000669,15502909247,2025-04-24T03:53:57.682864,2025-04-30T03:53:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,278.21,0.0,278.21,155.21,TELEVENDAS,DEVOLVIDA,PIX,1,VND009,
670,PED-20251017-000670,00154165930,2025-10-17T10:39:57.682864,2025-10-24T10:39:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,837.8,83.78,754.02,366.21,TELEVENDAS,CONCLUIDA,PIX,1,VND050,
671,PED-20260105-000671,67834916920,2026-01-05T11:08:57.682864,2026-01-15T11:08:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4771.89,954.38,3817.51,1823.5,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND023,
672,PED-20250826-000672,15502909247,2025-08-26T15:41:57.682864,2025-08-29T15:41:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,515.92,0.0,515.92,364.18,APP_MOBILE,CONCLUIDA,PIX,1,VND023,
673,PED-20250727-000673,64602508804,2025-07-27T14:10:57.682864,,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1425.79,285.16,1140.63,731.66,LOJA_FISICA,CANCELADA,PIX,1,VND009,LOJA14
674,PED-20250414-000674,02630961141,2025-04-14T01:53:57.682864,,CALC-002,Bota Couro Timberland,Calçados,1,618.66,61.87,556.79,254.05,LOJA_FISICA,CANCELADA,PIX,1,VND050,LOJA16
675,PED-20250927-000675,51238477909,2025-09-27T01:04:57.682864,2025-10-07T01:04:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,250.69,0.0,250.69,118.49,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND002,LOJA11
676,PED-20250712-000676,31514361965,2025-07-12T15:46:57.682864,,VEST-002,Vestido Social Feminino,Vestuário,2,204.31,0.0,408.62,185.03,ECOMMERCE,PENDENTE,BOLETO,1,VND030,
677,PED-20250528-000677,01677527234,2025-05-28T06:43:57.682864,2025-06-05T06:43:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,193.76,0.0,193.76,90.79,ECOMMERCE,CONCLUIDA,BOLETO,1,VND026,
678,PED-20251026-000678,32715874855,2025-10-26T11:38:57.682864,2025-10-30T11:38:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,2,175.24,0.0,350.48,189.63,LOJA_FISICA,CONCLUIDA,PIX,1,VND032,LOJA08
679,PED-20250614-000679,25281198793,2025-06-14T14:52:57.682864,2025-06-21T14:52:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4712.45,0.0,4712.45,3468.05,LOJA_FISICA,CONCLUIDA,CARTAO_DEBITO,1,VND039,LOJA14
680,PED-20250630-000680,10848875095,2025-06-30T14:04:57.682864,2025-07-03T14:04:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,352.63,0.0,352.63,155.0,ECOMMERCE,CONCLUIDA,BOLETO,1,VND046,
681,PED-20250816-000681,69657455685,2025-08-16T01:13:57.682864,2025-08-19T01:13:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4677.99,0.0,4677.99,2187.86,ECOMMERCE,CONCLUIDA,PIX,1,VND041,
682,PED-20250415-000682,54571113935,2025-04-15T03:27:57.682864,2025-04-20T03:27:57.682864,CALC-002,Bota Couro Timberland,Calçados,1,1191.52,0.0,1191.52,494.2,TELEVENDAS,CONCLUIDA,CARTAO_CREDITO,2,VND018,
683,PED-20250530-000683,62339260507,2025-05-30T10:29:57.682864,2025-06-02T10:29:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,6903.22,0.0,6903.22,4197.12,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,3,VND035,
684,PED-20250720-000684,04469413526,2025-07-20T01:43:57.682864,2025-07-30T01:43:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,220.15,0.0,220.15,97.13,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,6,VND048,
685,PED-20250823-000685,97785011303,2025-08-23T04:14:57.682864,2025-08-29T04:14:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,595.82,59.58,536.24,236.12,ECOMMERCE,DEVOLVIDA,PIX,1,VND044,
686,PED-20251002-000686,39465372196,2025-10-02T02:48:57.682864,2025-10-12T02:48:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,141.95,14.2,127.75,68.09,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND030,
687,PED-20250608-000687,03608646272,2025-06-08T07:16:57.682864,2025-06-13T07:16:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,554.27,0.0,554.27,367.89,LOJA_FISICA,CONCLUIDA,PIX,1,VND043,LOJA13
688,PED-20250608-000688,61559341777,2025-06-08T04:38:57.682864,2025-06-16T04:38:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,5214.65,0.0,5214.65,3132.7,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,6,VND045,
689,PED-20250424-000689,68248770508,2025-04-24T02:14:57.682864,2025-04-30T02:14:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,6541.11,0.0,6541.11,3300.83,APP_MOBILE,CONCLUIDA,CARTAO_CREDITO,3,VND045,
690,PED-20260118-000690,94239531233,2026-01-18T10:53:57.682864,,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,143.44,28.69,114.75,78.9,APP_MOBILE,CANCELADA,CARTAO_DEBITO,1,VND010,
691,PED-20251025-000691,54568602955,2025-10-25T10:42:57.682864,2025-10-31T10:42:57.682864,BELE-001,Perfume Natura Essencial,Beleza,2,258.65,0.0,517.3,361.71,LOJA_FISICA,CONCLUIDA,PIX,1,VND027,LOJA10
692,PED-20260131-000692,50159279836,2026-01-31T08:09:57.682864,2026-02-03T08:09:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,3354.98,503.25,2851.73,1361.49,ECOMMERCE,CONCLUIDA,BOLETO,1,VND003,
693,PED-20251205-000693,84230393407,2025-12-05T04:57:57.682864,,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,477.58,0.0,477.58,285.31,APP_MOBILE,CANCELADA,CARTAO_CREDITO,6,VND026,
694,PED-20250517-000694,92431186253,2025-05-17T05:58:57.682864,2025-05-22T05:58:57.682864,CALC-001,Tênis Nike Air Max 270,Calçados,1,807.22,0.0,807.22,447.32,LOJA_FISICA,CONCLUIDA,CARTAO_CREDITO,12,VND046,LOJA20
695,PED-20250620-000695,90480458863,2025-06-20T06:27:57.682864,2025-06-30T06:27:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1704.71,85.24,1619.47,797.15,TELEVENDAS,CONCLUIDA,CARTAO_CREDITO,3,VND050,
696,PED-20250922-000696,80759034800,2025-09-22T11:57:57.682864,2025-09-29T11:57:57.682864,BELE-001,Perfume Natura Essencial,Beleza,1,173.64,26.05,147.59,82.06,ECOMMERCE,CONCLUIDA,BOLETO,1,VND001,
697,PED-20250909-000697,16919546248,2025-09-09T12:16:57.682864,2025-09-12T12:16:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,3746.98,0.0,3746.98,2550.12,LOJA_FISICA,CONCLUIDA,BOLETO,1,VND033,LOJA11
698,PED-20251112-000698,29951489397,2025-11-12T13:55:57.682864,2025-11-16T13:55:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,1829.25,0.0,1829.25,960.04,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,12,VND025,
699,PED-20251118-000699,14194886780,2025-11-18T07:52:57.682864,2025-11-21T07:52:57.682864,CASA-002,Aspirador Robô iRobot,Casa,1,3344.38,501.66,2842.72,1851.3,ECOMMERCE,CONCLUIDA,PIX,1,VND015,
700,PED-20251013-000700,04469413526,2025-10-13T15:15:57.682864,2025-10-16T15:15:57.682864,ESPO-001,Bicicleta Caloi 21 Marchas,Esportes,1,1570.73,0.0,1570.73,857.01,LOJA_FISICA,CONCLUIDA,PIX,1,VND049,LOJA08
701,PED-20250423-000701,54568602955,2025-04-23T15:05:57.682864,2025-05-02T15:05:57.682864,ALIM-001,Kit Chocolate Belga Importado,Alimentação,1,101.7,20.34,81.36,59.36,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND033,
702,PED-20250624-000702,63724858426,2025-06-24T13:52:57.682864,2025-07-04T13:52:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,432.71,0.0,432.71,308.96,TELEVENDAS,CONCLUIDA,PIX,1,VND031,
703,PED-20251014-000703,79199563231,2025-10-14T02:08:57.682864,2025-10-22T02:08:57.682864,ELET-004,Fone JBL Tune 760NC,Eletrônicos,1,353.85,0.0,353.85,215.74,APP_MOBILE,CONCLUIDA,CARTAO_DEBITO,1,VND009,
704,PED-20251025-000704,01492682977,2025-10-25T13:28:57.682864,2025-10-31T13:28:57.682864,CASA-001,Cafeteira Nespresso Essenza,Casa,1,653.14,0.0,653.14,315.94,TELEVENDAS,CONCLUIDA,PIX,1,VND047,
705,PED-20250829-000705,32321228687,2025-08-29T03:23:57.682864,2025-09-07T03:23:57.682864,ELET-005,iPad Air 5ª Geração,Eletrônicos,1,5434.85,0.0,5434.85,3903.97,ECOMMERCE,CONCLUIDA,BOLETO,1,VND031,
706,PED-20250825-000706,29220432900,2025-08-25T13:50:57.682864,2025-08-28T13:50:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,1,1302.38,0.0,1302.38,620.11,ECOMMERCE,CONCLUIDA,CARTAO_DEBITO,1,VND043,
707,PED-20250504-000707,00177956488,2025-05-04T01:33:57.682864,2025-05-09T01:33:57.682864,VEST-002,Vestido Social Feminino,Vestuário,1,394.55,0.0,394.55,193.53,ECOMMERCE,CONCLUIDA,BOLETO,1,VND018,
708,PED-20250424-000708,84515949306,2025-04-24T07:35:57.682864,2025-04-28T07:35:57.682864,ELET-003,"Smart TV 55"" LG OLED",Eletrônicos,1,4193.73,0.0,4193.73,2963.6,ECOMMERCE,CONCLUIDA,CARTAO_CREDITO,1,VND004,
709,PED-20251224-000709,42838346377,2025-12-24T08:25:57.682864,2025-12-31T08:25:57.682864,ELET-001,Smartphone Samsung Galaxy A54,Eletrônicos,2,1695.35,0.0,3390.7,2388.73,TELEVENDAS,CONCLUIDA,BOLETO,1,VND050,
710,PED-20250920-000710,24824467594,2025-09-20T07:09:57.682864,,CALC-002,Bota Couro Timberland,Calçados,2,635.42,0.0,1270.84,883.98,LOJA_FISICA,PENDENTE,PIX,1,VND043,LOJA01
